50 9 55567.903979
100 11 27782.408179
150 14 18521.948509
200 15 13891.204090
250 14 11365.186162
300 17 9616.864133
350 18 8197.930842
400 18 7247.532215
450 20 6411.242755
500 20 5682.657665
550 21 5155.383251
600 19 4772.986087
650 21 4456.107343
700 23 4119.464470
750 25 3802.582587
800 22 3604.495717
850 25 3436.153884
900 25 3257.941852
950 25 3099.500911
1000 25 2980.640689
1050 25 2832.103778
1100 25 2653.885764
1150 25 2584.542259
1200 25 2445.907808
1250 25 2376.590583
1300 25 2257.761054
1350 25 2188.443828
1400 25 2099.321681
1450 25 2010.199535
1500 25 1940.901529
1550 25 1871.583617
1600 27 1802.247859
1650 29 1732.947794
1700 25 1891.388735
1750 25 1633.906026
1800 25 1574.506853
1850 35 1544.783879
1900 30 1505.188941
1950 34 1485.369114
2000 32 1445.759271
2050 32 1406.149428
2100 33 1396.246967
2150 33 1356.637124
2200 35 1317.027281
2250 33 1287.319899
2300 35 1247.710056
2350 32 1227.917294
2400 35 1198.209617
2450 33 1188.307059
2500 37 1158.587909
2550 34 1138.782988
2600 33 1118.978066
2650 36 1089.270684
2700 36 1079.378912
2750 38 1059.563301
2800 35 1049.671235
2850 37 1019.953458
2900 36 1010.050998
2950 34 980.343615
3000 34 980.353323
3050 37 950.636233
3100 39 940.733772
3150 37 920.928851
3200 35 920.928851
3250 40 901.123929
3300 39 881.319008
3350 38 871.416547
3400 39 851.611625
3450 39 841.709165
3500 37 831.806704
3550 38 821.904243
3600 37 812.001782
3650 38 802.099322
3700 37 792.196861
3750 38 784.429083
3800 39 772.391939
3850 37 755.012992
3900 36 745.207629
3950 37 745.207629
4000 39 725.596902
4050 38 722.879636
4100 41 715.798557
4150 41 693.172253
4200 41 693.172253
4250 38 683.269793
4300 41 686.382178
4350 37 673.367332
4400 41 663.464871
4450 41 653.562410
4500 41 643.659949
4550 41 633.757489
4600 37 627.549420
4650 41 617.743960
4700 39 623.855028
4750 38 613.952567
4800 43 604.050106
4850 41 604.050106
4900 41 594.147646
4950 42 584.245185
5000 41 574.342724
5050 42 574.342724
5100 39 568.711085
5150 40 564.440263
5200 40 558.905721
5250 42 554.537803
5300 37 554.537803
5350 40 539.294994
5400 40 534.732881
5450 41 534.732881
5500 42 524.830420
5550 40 519.684267
5600 42 514.927960
5650 41 505.025499
5700 42 505.025499
5750 43 500.073540
5800 43 495.123038
5850 39 485.512313
5900 44 485.220577
5950 42 480.462813
6000 42 480.462813
6050 42 475.318117
6100 42 470.662065
6150 42 470.662065
6200 43 460.856605
6250 43 465.415656
6300 41 456.381574
6350 40 451.051145
6400 42 441.245686
6450 40 445.610734
6500 43 436.961081
6550 42 436.961081
6600 43 431.435995
6650 44 431.440226
6700 42 427.250835
6750 40 421.634766
6800 42 417.540589
6850 42 415.907470
6900 42 415.903352
6950 44 415.907470
7000 45 411.829307
7050 45 406.000891
7100 43 402.023847
7150 45 402.023847
7200 43 398.120096
7250 45 392.218387
7300 41 386.195970
7350 44 392.218387
7400 46 382.409178
7450 45 386.195970
7500 45 378.699604
7550 40 417.540589
7600 46 378.699604
7650 46 372.607468
7700 46 372.607468
7750 46 366.391048
7800 46 366.394676
7850 45 359.279111
7900 50 359.279111
7950 49 362.802008
8000 50 359.279111
8050 47 406.000891
8100 46 352.996548
8150 44 356.488587
8200 43 343.187724
8250 45 343.191089
8300 43 343.191089
8350 48 333.385629
8400 44 336.687000
8450 45 333.385629
8500 45 336.687000
8550 45 336.687000
8600 45 330.148373
8650 43 326.781205
8700 47 323.580169
8750 45 323.580169
8800 43 323.580169
8850 46 320.438126
8900 50 323.576997
8950 44 316.881882
9000 46 316.881882
9050 44 316.881882
9100 50 310.727880
9150 50 306.976284
9200 46 291.307388
9250 43 301.017634
9300 42 306.979323
9350 45 297.076765
9400 46 301.017634
9450 50 320.438126
9500 43 294.163790
9550 45 294.163790
9600 45 288.505924
9650 45 291.307388
9700 50 287.174206
9750 47 284.358331
9800 45 287.174206
9850 48 284.358331
9900 46 281.597141
9950 47 281.594407
10000 46 278.889060
