50 8 55567.903979
100 11 31255.860474
150 15 18521.948509
200 14 14288.163685
250 16 11112.839775
300 17 9435.564530
350 17 8197.930842
400 20 7143.979768
450 20 6411.242755
500 20 5748.051411
550 19 5263.989051
600 20 4743.278705
650 20 4456.151470
700 25 4129.367028
750 22 3871.900499
800 25 3634.203099
850 25 3465.861267
900 25 3277.714512
950 25 3139.080061
1000 25 2970.738228
1050 25 2842.034382
1100 25 2673.690882
1150 25 2564.737337
1200 25 2495.420112
1250 25 2356.785661
1300 25 2277.565975
1350 25 2188.443828
1400 25 2119.126603
1450 29 2020.101995
1500 25 1930.979848
1550 25 1871.565084
1600 25 1822.052780
1650 25 1752.735555
1700 25 1713.125712
1750 30 1653.710947
1800 31 1604.198643
1850 29 1554.686340
1900 32 1515.076497
1950 31 1505.188941
2000 29 1435.856810
2050 33 1416.051889
2100 32 1376.442046
2150 31 1356.637124
2200 34 1326.929742
2250 32 1287.332647
2300 32 1257.612517
2350 34 1227.905134
2400 34 1208.100213
2450 33 1178.392831
2500 34 1158.587909
2550 32 1138.782988
2600 33 1118.978066
2650 36 1089.270684
2700 33 1069.465762
2750 33 1049.660841
2800 36 1029.855919
2850 33 1019.953458
2900 35 990.246076
2950 33 970.441155
3000 34 970.441155
3050 36 940.733772
3100 37 930.831312
3150 36 911.026390
3200 36 901.123929
3250 35 881.319008
3300 36 871.416547
3350 36 851.611625
3400 36 841.709165
3450 38 823.650537
3500 36 831.806704
3550 36 804.047694
3600 35 802.107265
3650 37 784.429083
3700 37 772.391939
3750 38 762.489479
3800 35 752.587018
3850 36 735.402265
3900 36 725.596902
3950 36 722.886794
4000 36 722.879636
4050 36 705.986174
4100 37 693.172253
4150 38 693.172253
4200 36 693.172253
4250 36 683.269793
4300 37 663.464871
4350 37 647.153993
4400 37 647.153993
4450 37 633.757489
4500 37 623.855028
4550 38 613.952567
4600 35 617.737903
4650 36 607.932539
4700 37 604.050106
4750 39 594.147646
4800 37 584.245185
4850 46 584.245185
4900 46 584.245185
4950 47 578.516448
5000 47 564.440263
5050 37 558.911202
5100 46 558.905721
5150 45 554.537803
5200 47 544.635342
5250 46 539.294994
5300 45 539.294994
5350 45 534.738176
5400 46 539.294994
5450 45 529.489631
5500 45 524.830420
5550 45 519.689363
5600 45 514.927960
5650 45 509.883903
5700 45 505.030500
5750 44 509.883903
5800 45 505.025499
5850 44 490.272984
5900 46 485.220577
5950 41 485.225382
6000 41 485.220577
6050 42 480.462813
6100 44 480.467524
6150 44 470.657450
6200 46 466.091820
6250 45 470.662065
6300 42 460.856605
6350 44 460.852086
6400 47 460.856605
6450 44 451.046723
6500 47 445.610734
6550 43 445.615147
6600 45 441.245686
6650 46 435.712588
6700 44 435.708274
6750 44 425.810029
6800 44 425.805813
6850 45 425.805813
6900 44 421.630632
6950 45 417.540589
7000 45 411.829307
7050 45 411.825268
7100 45 406.004912
7150 46 402.023847
7200 48 402.023847
7250 48 398.120096
7300 46 392.218387
7350 50 396.098430
7400 47 386.199794
7450 46 386.195970
7500 44 386.195970
7550 42 378.699604
7600 46 382.412928
7650 45 376.293509
7700 45 372.607468
7750 47 368.989358
7800 43 366.394676
7850 46 366.391048
7900 46 362.802008
7950 50 362.798451
8000 46 356.492118
8050 44 359.279111
8100 50 356.488587
8150 50 349.568865
8200 50 349.568865
8250 50 346.589559
8300 46 352.996548
8350 45 349.568865
8400 46 343.191089
8450 50 339.858619
8500 47 336.687000
8550 50 336.687000
8600 50 333.385629
8650 50 333.385629
8700 49 330.148373
8750 50 330.148373
8800 50 326.784441
8850 50 326.784441
8900 50 323.580169
8950 50 323.580169
9000 50 316.878744
9050 47 320.438126
9100 50 313.774710
9150 50 310.727880
9200 50 313.771633
9250 50 307.739652
9300 50 313.774710
9350 50 310.727880
9400 50 306.976284
9450 50 306.976284
9500 50 303.969250
9550 47 297.076765
9600 50 294.163790
9650 50 301.014711
9700 50 297.073823
9750 50 294.163790
9800 50 291.307388
9850 50 291.307388
9900 50 287.174206
9950 50 291.304559
10000 50 287.171362
