50 9 55567.903979
100 11 27782.408179
150 13 20002.400288
200 13 14288.163685
250 16 11365.186162
300 17 9435.564530
350 18 8065.817067
400 19 7143.877697
450 20 6330.075454
500 19 5747.985331
550 21 5209.147263
600 19 4723.473783
650 20 4396.736117
700 25 4119.423677
750 25 3832.290264
800 25 3654.044205
850 25 3436.153884
900 25 3317.357205
950 25 3109.403470
1000 25 2950.962529
1050 25 2782.591474
1100 25 2693.469327
1150 25 2574.665294
1200 25 2465.712730
1250 25 2356.785661
1300 25 2297.370897
1350 25 2168.638907
1400 25 2119.126603
1450 25 2030.004456
1500 25 1950.784770
1550 25 1871.583617
1600 32 1812.150319
1650 31 1752.735555
1700 30 1703.223251
1750 30 1643.808486
1800 32 1604.198643
1850 32 1564.604294
1900 30 1524.994058
1950 29 1475.466653
2000 31 1445.759271
2050 31 1411.972349
2100 32 1376.442046
2150 34 1346.734664
2200 34 1326.929742
2250 35 1287.319899
2300 34 1257.612517
2350 32 1247.710056
2400 32 1198.197752
2450 33 1198.197752
2500 35 1158.599382
2550 33 1138.782988
2600 35 1118.978066
2650 34 1089.270684
2700 35 1079.368223
2750 35 1059.563301
2800 35 1029.855919
2850 35 1019.953458
2900 36 990.246076
2950 36 1000.148537
3000 34 970.441155
3050 36 960.538694
3100 37 940.733772
3150 36 930.831312
3200 36 911.026390
3250 37 901.123929
3300 38 881.319008
3350 36 871.416547
3400 35 861.514086
3450 38 841.709165
3500 36 821.904243
3550 37 812.001782
3600 36 802.099322
3650 36 792.196861
3700 37 782.294400
3750 38 762.489479
3800 37 755.012992
3850 39 742.684557
3900 37 742.684557
3950 38 742.684557
4000 39 722.879636
4050 36 712.977175
4100 39 703.074714
4150 37 703.074714
4200 38 693.172253
4250 39 676.570084
4300 38 673.367332
4350 40 666.771258
4400 39 663.464871
4450 39 653.562410
4500 39 637.354879
4550 39 637.348630
4600 39 623.855028
4650 37 617.743960
4700 40 613.952567
4750 37 613.958647
4800 39 598.127176
4850 38 588.327581
4900 40 594.147646
4950 40 574.342724
5000 40 574.342724
5050 41 568.711085
5100 40 564.440263
5150 42 554.537803
5200 40 554.537803
5250 40 544.635342
5300 41 544.635342
5350 40 544.635342
5400 37 529.494823
5450 41 519.684267
5500 40 524.830420
5550 41 519.684267
5600 40 514.927960
5650 40 509.883903
5700 43 500.078444
5750 43 500.078444
5800 43 485.220577
5850 40 500.073540
5900 44 480.462813
5950 42 480.462813
6000 42 480.462813
6050 41 475.318117
6100 42 475.318117
6150 42 460.856605
6200 41 456.381574
6250 37 456.381574
6300 42 455.517706
6350 43 451.046723
6400 41 451.051145
6450 42 441.245686
6500 42 441.245686
6550 42 431.440226
6600 41 431.435995
6650 43 431.440226
6700 42 421.630632
6750 42 417.540589
6800 44 415.907470
6850 43 411.829307
6900 41 411.829307
6950 40 406.004912
7000 42 407.830343
7050 43 402.023847
7100 43 396.098430
7150 43 402.023847
7200 43 392.218387
7250 40 392.218387
7300 44 386.199794
7350 42 386.195970
7400 40 378.699604
7450 44 382.412928
7500 44 372.607468
7550 44 372.607468
7600 43 372.607468
7650 44 368.989358
7700 42 368.989358
7750 45 356.492118
7800 44 356.492118
7850 45 356.488587
7900 45 356.492118
7950 44 352.996548
8000 45 343.191089
8050 43 346.589559
8100 42 346.589559
8150 44 346.589559
8200 44 343.191089
8250 43 343.191089
8300 45 333.385629
8350 42 336.687000
8400 44 336.687000
8450 42 333.382360
8500 46 326.784441
8550 45 326.973381
8600 41 326.784441
8650 46 323.580169
8700 44 323.576997
8750 43 320.438126
8800 45 320.438126
8850 45 313.774710
8900 42 313.774710
8950 46 316.881882
9000 44 306.976284
9050 45 306.979323
9100 46 303.969250
9150 46 303.969250
9200 46 303.969250
9250 44 297.076765
9300 45 297.076765
9350 45 297.076765
9400 45 294.163790
9450 47 297.076765
9500 46 291.307388
9550 44 294.163790
9600 42 287.171362
9650 45 287.174206
9700 45 284.358331
9750 45 281.597141
9800 45 281.597141
9850 45 277.271647
9900 44 277.268901
9950 45 277.268901
10000 50 306.979323
