50 7 71438.776968
100 11 29416.955933
150 13 18521.948509
200 16 14288.163685
250 14 11906.462828
300 17 9616.864133
350 17 8334.583521
400 19 7247.427163
450 19 6494.518626
500 18 5883.252733
550 21 5319.997872
600 20 4881.913155
650 22 4505.619646
700 20 4139.269587
750 25 3990.691687
800 25 3762.935089
850 25 3505.505823
900 25 3327.226816
950 25 3109.372679
1000 25 3020.280440
1000 25 3040.055454
1100 25 2772.689013
1200 25 2515.225033
1300 25 2327.078279
1400 25 2178.541368
1500 25 2030.024558
1600 25 1861.662623
1700 25 1723.045235
1800 30 1614.101104
1900 33 1534.881418
2000 33 1465.564193
2100 32 1416.051889
2200 32 1336.832203
2300 36 1297.222360
2400 32 1227.905134
2500 35 1168.490370
2600 33 1138.782988
2700 34 1109.075605
2800 37 1059.563301
2900 34 1029.855919
3000 38 980.343615
3100 37 960.538694
3200 34 930.831312
3300 39 901.123929
3400 33 881.319008
3500 41 841.709165
3600 39 821.904243
3700 38 802.099322
3800 38 782.294400
3900 40 755.012992
4000 40 742.684557
4100 41 732.782096
4200 39 705.986174
4300 39 693.172253
4400 38 676.570084
4500 38 656.959357
4600 42 653.562410
4700 39 633.763765
4800 38 617.737903
4900 41 607.932539
5000 42 594.147646
5100 42 584.245185
5200 41 568.716661
5300 45 558.905721
5400 42 554.537803
5500 39 534.738176
5600 46 524.830420
5700 44 519.689363
5800 43 509.878904
5900 44 505.025499
6000 44 485.220577
6100 42 470.657450
6200 45 460.856605
6300 40 451.046723
6400 47 460.856605
6500 45 456.381574
6600 44 451.046723
6700 47 435.708274
6800 46 421.634766
6900 45 415.903352
7000 43 407.830343
7100 44 402.019905
7200 44 411.829307
7300 50 407.830343
7400 45 396.098430
7500 50 396.098430
7600 50 386.195970
7700 45 378.699604
7800 50 376.293509
7900 42 376.293509
8000 50 372.607468
8100 43 362.798451
8200 45 356.492118
8300 50 366.394676
8400 50 346.589559
8500 46 343.191089
8600 46 343.191089
8700 50 339.858619
8800 50 339.858619
8900 50 333.385629
9000 50 326.784441
9100 50 326.781205
9200 50 320.438126
9300 50 316.878744
9400 50 316.881882
9500 50 306.976284
9600 50 306.976284
9700 50 303.969250
9800 50 303.969250
9900 50 297.076765
10000 50 298.122788
10000 50 294.160906
11000 50 264.747411
12000 50 242.756156
13000 50 221.187875
14000 50 207.951676
15000 50 190.505220
16000 50 178.244294
17000 50 165.074186
18000 50 155.362431
19000 50 144.252962
20000 50 135.943448
21000 50 127.470976
22000 50 120.389321
23000 54 112.167354
24000 55 107.860056
25000 54 102.819113
26000 57 99.025588
27000 59 92.606312
28000 57 89.299269
29000 57 84.918478
30000 59 81.093501
31000 60 77.681970
32000 61 74.778236
33000 60 73.405944
34000 64 69.576108
35000 62 67.318049
36000 64 64.825019
37000 66 63.072723
38000 61 61.412667
39000 64 58.832181
40000 62 57.701185
41000 63 56.612853
42000 65 54.553390
43000 64 52.639891
44000 65 50.855215
45000 64 49.027298
46000 70 48.084321
47000 69 47.177378
48000 70 45.878715
49000 66 44.254837
50000 70 43.485067
51000 73 42.379346
52000 74 41.328462
53000 72 40.656687
54000 72 39.609843
55000 70 38.467457
56000 71 38.101044
57000 73 37.388768
58000 72 36.369257
59000 77 35.403556
60000 76 34.488110
61000 78 33.903477
62000 72 33.338612
63000 76 32.525349
64000 78 31.751072
65000 80 31.500776
66000 78 30.773728
67000 72 30.307622
68000 81 29.707382
69000 83 29.130739
70000 71 28.850592
71000 77 28.306427
72000 82 27.781894
73000 75 27.276943
74000 85 26.789781
75000 78 26.091040
76000 80 25.866083
77000 88 25.427608
78000 77 25.003959
79000 91 24.593994
80000 78 22.391569
81000 80 22.225515
82000 73 19.805118
83000 82 23.259240
84000 72 22.062230
85000 86 21.279916
86000 77 20.551183
87000 90 16.951738
88000 100 17.546630
89000 89 21.279765
90000 90 20.982102
91000 87 20.692795
92000 92 20.551042
93000 90 20.137337
94000 88 20.003067
95000 71 18.694559
96000 85 18.184629
97000 81 17.244055
98000 100 15.039856
99000 100 18.694559
100000 93 18.521434
100000 92 18.521434
