0	 20.970522	 37.687115	  2.204006	 -0.222786	 -0.215421	 -0.314949	
1	 53.878555	 27.015581	 35.144516	 -0.646773	 -0.174406	 -0.789002	
2	 34.354210	  7.240024	 42.918571	 -0.349600	  0.285252	  0.454786	
3	 23.737562	 24.223209	 52.111122	  0.108969	  1.154684	 -1.269363	
4	 29.025204	  9.715542	  2.168577	 -0.253024	 -0.381580	 -0.294893	
5	 34.125671	 18.111111	  5.513648	 -1.730850	  1.029222	 -0.382098	
6	  1.120827	 45.989250	 22.558302	 -0.788363	  0.028154	  0.165999	
7	  7.441725	 51.162239	 33.038181	  0.429601	  0.346960	  0.377620	
8	 19.940331	  9.638835	 47.748173	 -1.065082	  0.313254	  0.610947	
9	 20.246033	 28.931868	  8.697707	  0.483154	  0.436367	  0.274106	
10	 44.318710	 32.610500	 53.983669	  0.422305	 -1.034902	 -1.648200	
11	 51.375736	 43.979446	 55.851231	  0.758122	  0.333256	  0.071600	
12	 10.691651	 13.083454	  7.279358	 -0.110294	  0.449487	  0.246324	
13	 26.492529	 18.706192	 48.989887	 -0.873216	  0.076554	 -0.027923	
14	 19.387022	 31.948803	 45.477108	 -0.164985	  0.386033	  0.076473	
15	  6.840740	  2.203097	 45.073906	  0.484785	  0.808193	 -1.024965	
16	 34.052273	 47.980553	 23.160395	 -0.076877	  0.011325	  0.148669	
17	  6.264219	 42.252239	 26.673775	 -0.719416	 -0.703197	 -0.632030	
18	 17.183048	 48.348083	 11.037051	 -0.615477	  0.291690	 -0.190135	
19	 16.137354	 18.233231	 15.984216	  0.714596	 -0.120586	  0.611912	
20	  3.536596	 30.673086	 43.455563	  0.450251	  0.366262	 -0.024040	
21	 39.320946	  2.116604	 49.580479	  0.213172	  0.651952	 -0.173818	
22	 17.855700	 54.357010	 35.890022	 -0.512192	  1.410879	  0.424208	
23	 49.812580	 53.215683	 32.762493	 -0.125689	 -0.021825	 -0.533857	
24	  9.745369	 32.408554	 43.345016	 -0.819009	  0.459269	  0.910394	
25	 28.104477	 33.499310	 52.073139	  1.011538	  0.474625	 -1.790525	
26	 18.098024	 36.447216	 46.368713	 -0.235099	 -0.248090	  0.283904	
27	  3.161101	 18.278311	  3.026234	 -1.487415	 -0.862620	 -0.135781	
28	 23.097763	 31.687111	  8.688575	 -0.089262	  0.126388	 -0.479646	
29	 57.864891	 40.989517	 55.644009	 -0.573022	  0.723779	 -0.070785	
30	 23.681454	 19.107645	 16.049511	 -0.223690	 -1.458700	  0.387238	
31	 45.362652	 34.370289	 45.453846	 -1.186264	 -0.348198	 -0.352326	
32	 42.880142	 48.812614	 26.130312	  0.734672	  0.353601	  0.271731	
33	 18.347101	 33.579056	 19.314064	  0.264813	 -1.393987	  0.061849	
34	 55.882126	 19.784805	  4.727734	 -1.090711	 -0.161154	  0.349348	
35	 48.629204	 58.631760	 46.176994	 -0.580326	 -1.275503	 -0.106471	
36	 10.047897	 33.372124	 27.825157	 -0.008009	  0.014812	  0.174469	
37	 28.622896	 54.038956	  2.029845	 -0.184816	  0.094327	 -0.697235	
38	 14.891195	 57.579731	 40.409424	 -0.292263	  0.367213	  0.390078	
39	 51.410839	 12.445878	 50.059250	  0.153177	 -0.227251	  0.527189	
40	  9.490421	  9.979014	 49.787579	 -0.763815	  0.848576	 -0.354763	
41	 45.158337	 13.121402	  5.604595	 -0.391029	  0.891128	 -0.660674	
42	 30.403788	 27.476641	 20.369425	 -0.026201	 -0.365336	  0.427745	
43	  3.781369	 26.853399	 43.634975	  0.397922	 -0.604397	 -0.521409	
44	 58.601521	  1.764075	 14.110730	 -0.321520	  0.249944	  1.311762	
45	 15.610146	 41.509441	 36.453171	 -0.429421	  0.143024	 -0.253310	
46	  2.205099	 13.709455	  0.433803	  0.779450	 -0.222376	  0.411649	
47	 29.371479	 15.754005	 28.551369	  0.215602	  0.179275	  0.229562	
48	 50.411690	 36.954231	  1.790766	  0.516492	 -0.698464	  0.139305	
49	 25.029409	 21.847929	  9.362955	 -0.033751	 -1.096121	 -1.751886	
50	 39.380299	 29.066439	 44.106621	  0.634519	  0.510666	  0.064151	
51	 35.805630	  6.900402	 21.881197	 -0.171208	  0.227137	  0.470062	
52	 49.144318	 11.056294	 51.193047	 -0.964428	  0.339377	 -0.314628	
53	 29.656908	  4.701324	  5.859925	 -0.194724	 -0.025551	  0.568461	
54	  9.319854	 35.830799	 11.275872	 -0.462511	  0.826552	  0.010983	
55	 10.652153	 46.914749	  0.797504	 -1.444160	 -0.361183	  0.115218	
56	 14.880232	  9.634205	 48.490322	 -0.099039	 -0.493619	  0.736865	
57	 41.220779	 46.349510	 24.083555	  0.745403	  0.823151	  1.212659	
58	 19.738770	  6.895802	 26.571930	 -0.145065	  0.739434	 -0.530991	
59	 32.200130	  9.432894	 56.686832	 -0.815816	 -0.343480	 -0.445490	
60	 48.924904	 12.120799	 36.641811	  0.800065	 -0.201786	  0.143399	
61	 50.642025	 30.142010	  2.087077	 -0.283182	 -0.859367	 -0.827569	
62	 33.131775	 16.809656	 59.947586	 -0.982665	 -0.683493	  1.155825	
63	 46.766342	 29.043804	 24.230682	 -0.632909	 -1.198956	 -0.471563	
64	 33.351173	 41.965084	 46.702679	 -0.458997	 -0.306940	  0.551349	
65	 53.418514	 23.162174	 44.280834	  0.527757	  0.605520	 -1.030511	
