160.000000	160.000000	160.000000	
160.000000	160.000000	160.000000	
160.000000	160.000000	160.000000	
160.000000	160.000000	160.000000	
160.000000	160.000000	160.000000	
160.000000	160.000000	160.000000	
160.000000	160.000000	160.000000	
160.000000	160.000000	160.000000	
160.000000	160.000000	160.000000	
160.000000	160.000000	160.000000	
160.030014	160.059631	160.041763	
160.030014	160.059631	160.041763	
160.030014	160.059631	160.041763	
160.030014	160.059631	160.041763	
160.030014	160.059631	160.041763	
160.030014	160.059631	160.041763	
160.030014	160.059631	160.041763	
160.030014	160.059631	160.041763	
160.030014	160.059631	160.041763	
160.030014	160.059631	160.041763	
160.030014	160.059631	160.041763	
160.030014	160.059631	160.041763	
160.030014	160.059631	160.041763	
160.030014	160.059631	160.041763	
160.030014	160.059631	160.041763	
160.030014	160.059631	160.041763	
160.030014	160.059631	160.041763	
160.030014	160.059631	160.041763	
160.030014	160.059631	160.041763	
160.030014	160.059631	160.041763	
160.030014	160.059631	160.041763	
160.030014	160.059631	160.041763	
160.329956	160.202026	155.837631	
160.329956	160.202026	155.837631	
160.329956	160.202026	155.837631	
160.329956	160.202026	155.837631	
160.329956	160.202026	155.837631	
160.329956	160.202026	155.837631	
160.329956	160.202026	155.837631	
160.329956	160.202026	155.837631	
160.329956	160.202026	155.837631	
160.327118	160.264771	155.771103	
160.327118	160.264771	155.771103	
160.327118	160.264771	155.771103	
160.327118	160.264771	155.771103	
160.327118	160.264771	155.771103	
160.327118	160.264771	155.771103	
160.327118	160.264771	155.771103	
159.619751	160.115082	154.424423	
155.165344	158.171310	143.023529	
155.165344	158.171310	143.023529	
155.165344	158.171310	143.023529	
155.165344	158.171310	143.023529	
155.081650	158.248276	143.062180	
143.777191	185.376541	213.088211	
144.715485	186.259537	216.094101	
144.715485	186.259537	216.094101	
144.715485	186.259537	216.094101	
144.715485	186.259537	216.094101	
149.183426	213.470535	212.041733	
142.443573	215.222641	214.719818	
142.443573	215.222641	214.719818	
142.443573	215.222641	214.719818	
142.443573	215.222641	214.719818	
142.443573	215.222641	214.719818	
142.443573	215.222641	214.719818	
142.442612	215.215698	214.719406	
142.441833	215.218628	214.717422	
142.441833	215.218628	214.717422	
142.441833	215.218628	214.717422	
142.441833	215.218628	214.717422	
142.441833	215.218628	214.717422	
142.441833	215.218628	214.717422	
142.441833	215.218628	214.717422	
142.441833	215.218628	214.717422	
142.441833	215.218628	214.717422	
142.441833	215.218628	214.717422	
142.441833	215.218628	214.717422	
142.441833	215.218628	214.717422	
142.441833	215.218628	214.717422	
142.441833	215.218628	214.717422	
142.441833	215.218628	214.717422	
142.441833	215.218628	214.717422	
142.441833	215.218628	214.717422	
