160.000000	160.000000	160.000000	
160.000000	160.000000	160.000000	
160.000000	160.000000	160.000000	
160.271149	159.559006	160.326660	
160.271149	159.559006	160.326660	
160.271149	159.559006	160.326660	
159.555969	159.595184	159.940155	
165.887878	189.587540	152.561707	
178.655945	202.389236	148.356277	
178.655945	202.389236	148.356277	
178.484329	202.685867	147.487656	
178.484329	202.685867	147.487656	
175.755234	203.577072	148.653854	
139.842346	186.232605	166.472076	
149.663620	184.777374	174.837738	
149.663620	184.777374	174.837738	
149.663620	184.777374	174.837738	
149.663620	184.777374	174.837738	
149.663620	184.777374	174.837738	
149.663620	184.777374	174.837738	
148.269699	184.412476	173.554657	
148.269699	184.412476	173.554657	
157.089981	177.440567	164.779846	
156.597549	178.171387	165.452087	
156.597549	178.171387	165.452087	
156.597549	178.171387	165.452087	
156.597549	178.171387	165.452087	
156.597549	178.171387	165.452087	
156.597549	178.171387	165.452087	
156.597549	178.171387	165.452087	
137.554062	171.922363	150.680984	
106.488434	163.124512	127.555069	
106.955971	148.055237	156.690933	
 90.169403	234.486542	167.257675	
 90.169403	234.486542	167.257675	
 90.169403	234.486542	167.257675	
 90.169403	234.486542	167.257675	
 90.169403	234.486542	167.257675	
 90.169403	234.486542	167.257675	
 90.169403	234.486542	167.257675	
 92.431015	235.478592	163.369812	
 96.418304	236.801239	154.168365	
 97.495682	237.237152	152.361969	
 97.495682	237.237152	152.361969	
 98.110222	238.065277	151.010101	
 98.110222	238.065277	151.010101	
 98.110222	238.065277	151.010101	
 98.110222	238.065277	151.010101	
 98.110222	238.065277	151.010101	
 98.110222	238.065277	151.010101	
 98.110222	238.065277	151.010101	
 98.110222	238.065277	151.010101	
 98.110222	238.065277	151.010101	
 97.698669	238.866043	150.244690	
 86.644188	247.855011	149.302139	
 86.644188	247.855011	149.302139	
 77.462898	263.320251	155.412354	
 77.462898	263.320251	155.412354	
 77.142311	263.330109	156.486923	
 77.142311	263.330109	156.486923	
 66.373077	291.254822	161.164749	
 28.950766	293.503906	206.781143	
 -2.503731	303.577667	228.490417	
 -3.184630	304.019257	229.481171	
 -3.184630	304.019257	229.481171	
 -3.184630	304.019257	229.481171	
 -3.184630	304.019257	229.481171	
 -3.184630	304.019257	229.481171	
 -3.184630	304.019257	229.481171	
 -3.184630	304.019257	229.481171	
 -3.952494	303.525970	229.415985	
 -3.231002	302.147949	225.548782	
 -3.231002	302.147949	225.548782	
 -3.231002	302.147949	225.548782	
 -3.231002	302.147949	225.548782	
 -3.231002	302.147949	225.548782	
 -3.231002	302.147949	225.548782	
 -3.231002	302.147949	225.548782	
 -3.231002	302.147949	225.548782	
