0
1
3
7
9
11
23
36
49
68
103
131
183
228
313
390
467
565
674
810
947
1119
1289
1514
1721
1976
2289
2595
2968
3434
3926
4418
5104
5852
6659
7691
8932
10604
12210
14259
16715
20471
24872
30943
40126
53062
73286
107269
167168
288630
601444
